DATE_ONLY,Lot,DATE_LOT,anomaly_window_count,max_combined_score,lot_status,severity_index,severity_bucket,assigned_image_seq,assigned_error_id,assigned_image_name,yolo_link_status,zip_internal_path,assigned_image_exists_extracted,local_image_path
2021-10-25,6,2021-10-25_6,2,9.655061926672614,이상,13.66,High,105,105,KEMP_IMG_DATA_Error_105.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_105.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_105.png
2021-10-05,1,2021-10-05_1,2,9.609753653935408,이상,13.61,High,45,45,KEMP_IMG_DATA_Error_45.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_45.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_45.png
2021-09-16,11,2021-09-16_11,2,9.031867024287834,이상,13.03,High,190,225,KEMP_IMG_DATA_Error_225.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_225.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_225.png
2021-10-13,11,2021-10-13_11,2,8.981420023428214,이상,12.98,High,169,179,KEMP_IMG_DATA_Error_179.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_179.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_179.png
2021-09-30,7,2021-09-30_7,2,8.800870571843413,이상,12.8,High,162,172,KEMP_IMG_DATA_Error_172.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_172.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_172.png
2021-09-30,17,2021-09-30_17,2,8.707802749353974,이상,12.71,High,235,270,KEMP_IMG_DATA_Error_270.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_270.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_270.png
2021-10-18,13,2021-10-18_13,2,8.338034181504883,이상,12.34,High,23,23,KEMP_IMG_DATA_Error_23.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_23.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_23.png
2021-10-13,15,2021-10-13_15,2,8.249361577236783,이상,12.25,High,49,49,KEMP_IMG_DATA_Error_49.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_49.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_49.png
2021-09-24,3,2021-09-24_3,2,8.217283779349314,이상,12.22,High,226,261,KEMP_IMG_DATA_Error_261.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_261.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_261.png
2021-10-06,18,2021-10-06_18,2,7.865922752697547,이상,11.87,High,90,90,KEMP_IMG_DATA_Error_90.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_90.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_90.png
2021-09-13,17,2021-09-13_17,2,7.769818011060599,이상,11.77,High,107,107,KEMP_IMG_DATA_Error_107.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_107.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_107.png
2021-10-01,9,2021-10-01_9,2,7.655522734907507,이상,11.66,High,10,10,KEMP_IMG_DATA_Error_10.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_10.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_10.png
2021-09-09,17,2021-09-09_17,2,7.612962120645213,이상,11.61,High,77,77,KEMP_IMG_DATA_Error_77.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_77.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_77.png
2021-09-07,19,2021-09-07_19,2,7.590394444751794,이상,11.59,High,125,133,KEMP_IMG_DATA_Error_133.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_133.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_133.png
2021-09-07,14,2021-09-07_14,2,7.397894326221412,이상,11.4,High,204,239,KEMP_IMG_DATA_Error_239.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_239.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_239.png
2021-09-16,21,2021-09-16_21,2,7.223817745040551,이상,11.22,High,10,10,KEMP_IMG_DATA_Error_10.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_10.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_10.png
2021-10-19,1,2021-10-19_1,2,7.170910533270062,이상,11.17,High,119,123,KEMP_IMG_DATA_Error_123.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_123.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_123.png
2021-10-01,15,2021-10-01_15,2,7.111127933703108,이상,11.11,High,190,225,KEMP_IMG_DATA_Error_225.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_225.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_225.png
2021-10-26,10,2021-10-26_10,2,6.822293603431613,이상,10.82,High,207,242,KEMP_IMG_DATA_Error_242.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_242.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_242.png
2021-09-06,19,2021-09-06_19,2,6.798630782555925,이상,10.8,High,110,110,KEMP_IMG_DATA_Error_110.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_110.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_110.png
2021-10-20,7,2021-10-20_7,2,6.7601120473899226,이상,10.76,High,72,72,KEMP_IMG_DATA_Error_72.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_72.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_72.png
2021-10-08,4,2021-10-08_4,2,6.554905311892719,이상,10.55,High,129,137,KEMP_IMG_DATA_Error_137.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_137.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_137.png
2021-10-19,13,2021-10-19_13,2,6.49082308241381,이상,10.49,High,12,12,KEMP_IMG_DATA_Error_12.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_12.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_12.png
2021-09-28,5,2021-09-28_5,2,6.373395314595829,이상,10.37,High,62,62,KEMP_IMG_DATA_Error_62.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_62.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_62.png
2021-10-18,12,2021-10-18_12,2,6.349415011029999,이상,10.35,High,208,243,KEMP_IMG_DATA_Error_243.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_243.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_243.png
2021-09-28,17,2021-09-28_17,2,6.243888851455598,이상,10.24,High,196,231,KEMP_IMG_DATA_Error_231.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_231.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_231.png
2021-09-30,13,2021-09-30_13,2,6.092238241034315,이상,10.09,High,85,85,KEMP_IMG_DATA_Error_85.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_85.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_85.png
2021-09-16,6,2021-09-16_6,2,5.860539278910204,이상,9.86,Medium,4,4,KEMP_IMG_DATA_Error_4.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_4.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_4.png
2021-09-23,6,2021-09-23_6,2,5.836108631576109,이상,9.84,Medium,52,52,KEMP_IMG_DATA_Error_52.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_52.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_52.png
2021-09-27,10,2021-09-27_10,2,5.806391521840876,이상,9.81,Medium,204,239,KEMP_IMG_DATA_Error_239.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_239.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_239.png
2021-09-10,14,2021-09-10_14,2,5.798174347317098,이상,9.8,Medium,209,244,KEMP_IMG_DATA_Error_244.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_244.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_244.png
2021-09-23,17,2021-09-23_17,2,5.699455950965805,이상,9.7,Medium,156,166,KEMP_IMG_DATA_Error_166.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_166.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_166.png
2021-09-16,22,2021-09-16_22,2,5.550066270342663,이상,9.55,Medium,25,25,KEMP_IMG_DATA_Error_25.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_25.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_25.png
2021-10-15,11,2021-10-15_11,2,5.541930311655367,이상,9.54,Medium,148,156,KEMP_IMG_DATA_Error_156.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_156.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_156.png
2021-10-14,22,2021-10-14_22,2,5.524272822271403,이상,9.52,Medium,10,10,KEMP_IMG_DATA_Error_10.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_10.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_10.png
2021-10-22,16,2021-10-22_16,2,5.498869578047383,이상,9.5,Medium,116,120,KEMP_IMG_DATA_Error_120.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_120.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_120.png
2021-09-14,13,2021-09-14_13,2,5.484089660352519,이상,9.48,Medium,203,238,KEMP_IMG_DATA_Error_238.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_238.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_238.png
2021-09-13,5,2021-09-13_5,2,5.390568751867037,이상,9.39,Medium,183,218,KEMP_IMG_DATA_Error_218.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_218.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_218.png
2021-09-09,18,2021-09-09_18,2,5.372873451589186,이상,9.37,Medium,86,86,KEMP_IMG_DATA_Error_86.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_86.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_86.png
2021-10-08,21,2021-10-08_21,2,5.299711232715037,이상,9.3,Medium,171,181,KEMP_IMG_DATA_Error_181.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_181.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_181.png
2021-10-21,3,2021-10-21_3,2,5.253868691552532,이상,9.25,Medium,176,187,KEMP_IMG_DATA_Error_187.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_187.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_187.png
2021-09-10,4,2021-09-10_4,2,5.1942645147587925,이상,9.19,Medium,129,137,KEMP_IMG_DATA_Error_137.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_137.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_137.png
2021-09-28,6,2021-09-28_6,2,5.142715470472804,이상,9.14,Medium,80,80,KEMP_IMG_DATA_Error_80.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_80.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_80.png
2021-09-06,6,2021-09-06_6,2,5.128964212746608,이상,9.13,Medium,162,172,KEMP_IMG_DATA_Error_172.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_172.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_172.png
2021-10-20,2,2021-10-20_2,2,5.104136706999912,이상,9.1,Medium,136,144,KEMP_IMG_DATA_Error_144.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_144.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_144.png
2021-09-29,14,2021-09-29_14,2,4.982227139165552,이상,8.98,Medium,98,98,KEMP_IMG_DATA_Error_98.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_98.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_98.png
2021-09-07,13,2021-09-07_13,2,4.908777833132041,이상,8.91,Medium,148,156,KEMP_IMG_DATA_Error_156.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_156.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_156.png
2021-09-14,7,2021-09-14_7,2,4.540148775379456,이상,8.54,Medium,7,7,KEMP_IMG_DATA_Error_7.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_7.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_7.png
2021-10-15,1,2021-10-15_1,2,4.477939879387218,이상,8.48,Medium,64,64,KEMP_IMG_DATA_Error_64.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_64.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_64.png
2021-10-12,2,2021-10-12_2,2,4.468553381350009,이상,8.47,Medium,74,74,KEMP_IMG_DATA_Error_74.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_74.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_74.png
2021-10-18,21,2021-10-18_21,2,4.45998570684485,이상,8.46,Medium,233,268,KEMP_IMG_DATA_Error_268.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_268.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_268.png
2021-10-25,3,2021-10-25_3,2,4.425457641937827,이상,8.43,Medium,195,230,KEMP_IMG_DATA_Error_230.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_230.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_230.png
2021-09-10,6,2021-09-10_6,2,4.422228673729011,이상,8.42,Medium,183,218,KEMP_IMG_DATA_Error_218.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_218.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_218.png
2021-09-08,2,2021-09-08_2,2,4.420660992241668,이상,8.42,Medium,45,45,KEMP_IMG_DATA_Error_45.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_45.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_45.png
2021-09-15,2,2021-09-15_2,2,4.400523502826816,이상,8.4,Medium,94,94,KEMP_IMG_DATA_Error_94.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_94.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_94.png
2021-10-07,17,2021-10-07_17,2,4.31090868598395,이상,8.31,Medium,30,30,KEMP_IMG_DATA_Error_30.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_30.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_30.png
2021-09-30,2,2021-09-30_2,2,4.19690976090428,이상,8.2,Medium,197,232,KEMP_IMG_DATA_Error_232.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_232.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_232.png
2021-09-09,12,2021-09-09_12,2,4.119091314564354,이상,8.12,Medium,123,130,KEMP_IMG_DATA_Error_130.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_130.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_130.png
2021-09-06,11,2021-09-06_11,2,4.112726638753184,이상,8.11,Medium,71,71,KEMP_IMG_DATA_Error_71.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_71.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_71.png
2021-10-22,22,2021-10-22_22,2,4.0679607205683705,이상,8.07,Medium,52,52,KEMP_IMG_DATA_Error_52.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_52.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_52.png
2021-10-13,22,2021-10-13_22,2,4.0388710855018735,이상,8.04,Medium,224,259,KEMP_IMG_DATA_Error_259.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_259.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_259.png
2021-09-06,13,2021-09-06_13,2,3.8600403772023553,이상,7.86,Medium,131,139,KEMP_IMG_DATA_Error_139.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_139.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_139.png
2021-10-01,3,2021-10-01_3,1,8.08702056252597,이상,10.09,High,53,53,KEMP_IMG_DATA_Error_53.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_53.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_53.png
2021-10-21,10,2021-10-21_10,1,6.076435075417337,이상,8.08,Medium,154,163,KEMP_IMG_DATA_Error_163.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_163.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_163.png
2021-09-24,2,2021-09-24_2,1,5.965451899986659,이상,7.97,Medium,162,172,KEMP_IMG_DATA_Error_172.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_172.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_172.png
2021-10-12,6,2021-10-12_6,1,5.959806017206984,이상,7.96,Medium,202,237,KEMP_IMG_DATA_Error_237.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_237.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_237.png
2021-09-07,1,2021-09-07_1,1,5.918991736657962,이상,7.92,Medium,11,11,KEMP_IMG_DATA_Error_11.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_11.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_11.png
2021-09-09,10,2021-09-09_10,1,5.570832673282053,이상,7.57,Medium,65,65,KEMP_IMG_DATA_Error_65.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_65.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_65.png
2021-10-25,2,2021-10-25_2,1,5.426661450349992,이상,7.43,Medium,163,173,KEMP_IMG_DATA_Error_173.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_173.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_173.png
2021-09-08,12,2021-09-08_12,1,5.381736106016231,이상,7.38,Medium,118,122,KEMP_IMG_DATA_Error_122.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_122.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_122.png
2021-10-07,21,2021-10-07_21,1,5.162363736158935,이상,7.16,Medium,152,161,KEMP_IMG_DATA_Error_161.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_161.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_161.png
2021-10-22,11,2021-10-22_11,1,5.147463140181601,이상,7.15,Medium,182,217,KEMP_IMG_DATA_Error_217.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_217.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_217.png
2021-09-16,20,2021-09-16_20,1,5.051761505224096,이상,7.05,Medium,183,218,KEMP_IMG_DATA_Error_218.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_218.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_218.png
2021-10-13,14,2021-10-13_14,1,4.863737285440733,이상,6.86,Medium,210,245,KEMP_IMG_DATA_Error_245.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_245.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_245.png
2021-10-26,9,2021-10-26_9,1,4.837071155569263,이상,6.84,Medium,145,153,KEMP_IMG_DATA_Error_153.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_153.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_153.png
2021-10-01,6,2021-10-01_6,1,4.820377695923031,이상,6.82,Medium,113,113,KEMP_IMG_DATA_Error_113.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_113.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_113.png
2021-09-17,21,2021-09-17_21,1,4.817100164594356,이상,6.82,Medium,218,253,KEMP_IMG_DATA_Error_253.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_253.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_253.png
2021-09-27,9,2021-09-27_9,1,4.810621681632175,이상,6.81,Medium,152,161,KEMP_IMG_DATA_Error_161.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_161.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_161.png
2021-09-27,4,2021-09-27_4,1,4.807324517305145,이상,6.81,Medium,233,268,KEMP_IMG_DATA_Error_268.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_268.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_268.png
2021-09-10,5,2021-09-10_5,1,4.797532060500445,이상,6.8,Medium,145,153,KEMP_IMG_DATA_Error_153.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_153.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_153.png
2021-10-08,8,2021-10-08_8,1,4.7487228573221785,이상,6.75,Medium,223,258,KEMP_IMG_DATA_Error_258.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_258.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_258.png
